08/08/2021 00:46:55|INFO    |root                            |BAZARR Finished searching for missing Series Subtitles. Check History for more information.|
08/08/2021 02:51:33|WARNING |urllib3.connectionpool          |Retrying (Retry(total=8, connect=3, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ac39160>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 02:51:41|WARNING |urllib3.connectionpool          |Retrying (Retry(total=7, connect=2, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ac39310>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 02:51:57|WARNING |urllib3.connectionpool          |Retrying (Retry(total=6, connect=1, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ac394c0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 02:52:29|WARNING |urllib3.connectionpool          |Retrying (Retry(total=5, connect=0, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ac39670>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 02:52:29|WARNING |retry.api                       |HTTPConnectionPool(host='s105.api.bsplayer-subtitles.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ac42be0>: Failed to establish a new connection: [Errno 111] Connection refused')), retrying in 5 seconds...|
08/08/2021 02:52:35|WARNING |urllib3.connectionpool          |Retrying (Retry(total=9, connect=4, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ac42850>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 02:52:39|WARNING |urllib3.connectionpool          |Retrying (Retry(total=8, connect=3, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ac42670>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 02:52:47|WARNING |urllib3.connectionpool          |Retrying (Retry(total=7, connect=2, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ac42490>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 02:53:03|WARNING |urllib3.connectionpool          |Retrying (Retry(total=6, connect=1, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ac422b0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 02:53:36|WARNING |urllib3.connectionpool          |Retrying (Retry(total=5, connect=0, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ac42160>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 02:53:48|INFO    |root                            |Throttling opensubtitlescom for 10 minutes, until 21/08/08 03:03, because of: ProviderError. Exception info: 'Backend fetch failed'|
08/08/2021 02:53:57|WARNING |urllib3.connectionpool          |Retrying (Retry(total=9, connect=4, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107aecd730>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 02:53:58|INFO    |root                            |Throttling opensubtitlescom for 10 minutes, until 21/08/08 03:03, because of: ProviderError. Exception info: 'Backend fetch failed'|
08/08/2021 02:54:01|WARNING |urllib3.connectionpool          |Retrying (Retry(total=8, connect=3, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b25ca30>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 02:54:10|WARNING |urllib3.connectionpool          |Retrying (Retry(total=7, connect=2, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107aea9e20>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 02:54:26|WARNING |urllib3.connectionpool          |Retrying (Retry(total=6, connect=1, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b1552b0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 02:54:58|WARNING |urllib3.connectionpool          |Retrying (Retry(total=5, connect=0, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b37a4f0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 02:54:58|WARNING |retry.api                       |HTTPConnectionPool(host='s3.api.bsplayer-subtitles.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b37a580>: Failed to establish a new connection: [Errno 111] Connection refused')), retrying in 5 seconds...|
08/08/2021 02:55:04|WARNING |urllib3.connectionpool          |Retrying (Retry(total=9, connect=4, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b37aa60>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 02:55:08|WARNING |urllib3.connectionpool          |Retrying (Retry(total=8, connect=3, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b37abe0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 02:55:16|WARNING |urllib3.connectionpool          |Retrying (Retry(total=7, connect=2, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b37ad90>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 02:55:32|WARNING |urllib3.connectionpool          |Retrying (Retry(total=6, connect=1, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b37af40>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 02:56:05|WARNING |urllib3.connectionpool          |Retrying (Retry(total=5, connect=0, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b36f130>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 02:56:05|WARNING |retry.api                       |HTTPConnectionPool(host='s3.api.bsplayer-subtitles.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b36f2e0>: Failed to establish a new connection: [Errno 111] Connection refused')), retrying in 5 seconds...|
08/08/2021 02:56:10|WARNING |urllib3.connectionpool          |Retrying (Retry(total=9, connect=4, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b361d90>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 02:56:14|WARNING |urllib3.connectionpool          |Retrying (Retry(total=8, connect=3, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107aee4820>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 02:56:22|WARNING |urllib3.connectionpool          |Retrying (Retry(total=7, connect=2, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b36f460>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 02:56:39|WARNING |urllib3.connectionpool          |Retrying (Retry(total=6, connect=1, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b36f610>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 02:57:11|WARNING |urllib3.connectionpool          |Retrying (Retry(total=5, connect=0, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b36f7c0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 02:57:23|INFO    |root                            |Throttling opensubtitlescom for 10 minutes, until 21/08/08 03:07, because of: ProviderError. Exception info: 'Backend fetch failed'|
08/08/2021 02:57:34|INFO    |root                            |Throttling opensubtitlescom for 10 minutes, until 21/08/08 03:07, because of: ProviderError. Exception info: 'Backend fetch failed'|
08/08/2021 02:57:44|INFO    |root                            |Throttling opensubtitlescom for 10 minutes, until 21/08/08 03:07, because of: ProviderError. Exception info: 'Backend fetch failed'|
08/08/2021 02:57:55|INFO    |root                            |Throttling opensubtitlescom for 10 minutes, until 21/08/08 03:07, because of: ProviderError. Exception info: 'Backend fetch failed'|
08/08/2021 02:58:05|WARNING |urllib3.connectionpool          |Retrying (Retry(total=9, connect=4, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107c2edb50>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 02:58:06|INFO    |root                            |Throttling opensubtitlescom for 10 minutes, until 21/08/08 03:08, because of: ProviderError. Exception info: 'Backend fetch failed'|
08/08/2021 02:58:09|WARNING |urllib3.connectionpool          |Retrying (Retry(total=8, connect=3, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b3819d0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 02:58:18|WARNING |urllib3.connectionpool          |Retrying (Retry(total=7, connect=2, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107af2f4c0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 02:58:34|WARNING |urllib3.connectionpool          |Retrying (Retry(total=6, connect=1, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b2ef250>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 02:59:06|WARNING |urllib3.connectionpool          |Retrying (Retry(total=5, connect=0, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107c0ccfa0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 02:59:06|WARNING |retry.api                       |HTTPConnectionPool(host='s104.api.bsplayer-subtitles.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107c0ba0d0>: Failed to establish a new connection: [Errno 111] Connection refused')), retrying in 5 seconds...|
08/08/2021 02:59:12|WARNING |urllib3.connectionpool          |Retrying (Retry(total=9, connect=4, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107c0ba460>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 02:59:16|WARNING |urllib3.connectionpool          |Retrying (Retry(total=8, connect=3, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107c0ba5e0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
